1.816099670410156250e+03 1.866680417147864546e+02 6.607044359157837610e-01
1.816120544433593750e+03 1.868826011087692223e+02 6.601734723434775631e-01
1.816141357421875000e+03 1.869896735021455925e+02 6.603420379863438328e-01
1.816162170410156250e+03 1.866526288413160160e+02 6.601788895014876202e-01
1.816183044433593750e+03 1.868966067063093703e+02 6.619645356953239856e-01
1.816203857421875000e+03 1.862576300998456986e+02 6.793302276653893079e-01
1.816224670410156250e+03 1.869582673366695076e+02 6.621865646694142793e-01
1.816245544433593750e+03 1.872054183199014403e+02 6.600205998746060398e-01
1.816266357421875000e+03 1.862645541569943077e+02 6.600352520631488362e-01
1.816287170410156250e+03 1.875149537318823718e+02 6.612228264660685584e-01
1.816308044433593750e+03 1.874136356979598474e+02 6.602004222650688092e-01
1.816328857421875000e+03 1.865751749898242338e+02 6.601773546445643959e-01
1.816349670410156250e+03 1.861165277944708123e+02 6.597493288818044865e-01
1.816370544433593750e+03 1.866808535087465657e+02 6.683046712064535377e-01
1.816391418457031250e+03 1.862877005173481280e+02 6.595621087600789245e-01
1.816412231445312500e+03 1.864506872950555305e+02 6.611138570708015028e-01
1.816433044433593750e+03 1.863817388999601405e+02 6.607249366792843359e-01
1.816453918457031250e+03 1.863678221790540306e+02 6.601420745230552889e-01
1.816474731445312500e+03 1.861093174173331874e+02 6.627469664122556114e-01
1.816495544433593750e+03 1.866858762295980227e+02 6.612160206304862342e-01
1.816516418457031250e+03 1.866832362335879054e+02 6.648600109007919423e-01
1.816537231445312500e+03 1.869304703515940673e+02 6.755480060587776281e-01
1.816558044433593750e+03 1.874011967901884361e+02 6.610940671129758028e-01
1.816578918457031250e+03 1.862990036189107173e+02 6.600019963190925099e-01
1.816599731445312500e+03 1.862626886715522971e+02 6.616770590447274003e-01
1.816620544433593750e+03 1.868435448940582830e+02 6.620839882093791928e-01
1.816641418457031250e+03 1.863292833393770707e+02 6.596481128248394832e-01
1.816662231445312500e+03 1.861293548215605256e+02 6.596451309960659204e-01
1.816683044433593750e+03 1.867926200785148012e+02 6.779875708343789942e-01
1.816703918457031250e+03 1.868990100158449366e+02 6.600638104788694172e-01
1.816724731445312500e+03 1.865452152279283098e+02 6.596297020758132845e-01
1.816745544433593750e+03 1.867802706294975792e+02 6.609755178208485127e-01
1.816766418457031250e+03 1.869292116006049298e+02 6.613096059965344331e-01
1.816787231445312500e+03 1.866370623699747000e+02 6.613830363351883568e-01
1.816808044433593750e+03 1.870286753593985054e+02 6.607716192128615385e-01
1.816828918457031250e+03 1.863945278347458441e+02 6.609861360515690842e-01
