1.738680847167968750e+03 2.707906871445979959e+03 1.513735192728111745e+00
1.738701660156250000e+03 2.719371329223619796e+03 1.517135182351770917e+00
1.738722473144531250e+03 2.725418648461823977e+03 1.518523207948434095e+00
1.738743347167968750e+03 2.730274279911311623e+03 1.518884202341735712e+00
1.738764160156250000e+03 2.737452064143038115e+03 1.521427491364840900e+00
1.738784973144531250e+03 2.737155243859795064e+03 1.521439636121155292e+00
1.738805847167968750e+03 2.741121125246211705e+03 1.521827668818898749e+00
1.738826660156250000e+03 2.731127273695209169e+03 1.520339868344279033e+00
1.738847473144531250e+03 2.726582831157580131e+03 1.518141711831325846e+00
1.738868347167968750e+03 2.724190009286045097e+03 1.518549349367627199e+00
1.738889160156250000e+03 2.715648590390030677e+03 1.514851795665038026e+00
1.738909973144531250e+03 2.716177849281351428e+03 1.516382794835064551e+00
1.738930847167968750e+03 2.711929455928518109e+03 1.513584218102010936e+00
1.738951660156250000e+03 2.712106423725821969e+03 1.513386124741810557e+00
1.738972473144531250e+03 2.706557849640521454e+03 1.514077409133492313e+00
1.738993347167968750e+03 2.701989954205034792e+03 1.512323145339300456e+00
1.739014160156250000e+03 2.703001843005283718e+03 1.513815517377958830e+00
1.739034973144531250e+03 2.697236122428203544e+03 1.511198678860912414e+00
1.739055847167968750e+03 2.691019721679686427e+03 1.510539617686253111e+00
1.739076660156250000e+03 2.683038004921063020e+03 1.508122466646826032e+00
1.739097473144531250e+03 2.684092134480879849e+03 1.508774524606335765e+00
1.739118347167968750e+03 2.684310164689926296e+03 1.507775815211116477e+00
1.739139160156250000e+03 2.681464326972618437e+03 1.508220400015997109e+00
1.739159973144531250e+03 2.682914016638928388e+03 1.507073888575952036e+00
1.739180847167968750e+03 2.687323773249585429e+03 1.509974377648437116e+00
1.739201660156250000e+03 2.693467777676075912e+03 1.510147421505654064e+00
1.739222473144531250e+03 2.697309229758182937e+03 1.511718119145540218e+00
1.739243347167968750e+03 2.702909905490936126e+03 1.512666232849726899e+00
1.739264160156250000e+03 2.715571172849732648e+03 1.516122008957366818e+00
1.739284973144531250e+03 2.717787135718771879e+03 1.516613510094600548e+00
1.739305847167968750e+03 2.721344016638041467e+03 1.517470111709700475e+00
1.739326660156250000e+03 2.717268672160087135e+03 1.517067999017977176e+00
1.739347473144531250e+03 2.708862676736064714e+03 1.514775775645418099e+00
1.739368347167968750e+03 2.708474924441770327e+03 1.514867770401478797e+00
1.739389160156250000e+03 2.716277564812727178e+03 1.515989515379026598e+00
1.739409973144531250e+03 2.725686202811315070e+03 1.518316494331543698e+00
1.739430847167968750e+03 2.738409798030672391e+03 1.522340663345717493e+00
1.739451660156250000e+03 2.744611635250357267e+03 1.522764243009671725e+00
1.739472473144531250e+03 2.748126403334864790e+03 1.524061104713412940e+00
1.739493347167968750e+03 2.755701032582787320e+03 1.525384685587828582e+00
1.739514160156250000e+03 2.759619710883122025e+03 1.527754550333414452e+00
1.739534973144531250e+03 2.769135002364295815e+03 1.531385688219454977e+00
1.739555847167968750e+03 2.780799429321103617e+03 1.534683737217153343e+00
1.739576660156250000e+03 2.783519690836841164e+03 1.532987504120603361e+00
1.739597473144531250e+03 2.787037169352190176e+03 1.534957678767496114e+00
1.739618347167968750e+03 2.774427770432593206e+03 1.531266815716022078e+00
1.739639160156250000e+03 2.766487059446725652e+03 1.529197329110685066e+00
1.739659973144531250e+03 2.769422162300266791e+03 1.530042055088073338e+00
1.739680847167968750e+03 2.774285472585634125e+03 1.532006835742968809e+00
1.739701660156250000e+03 2.782296057608532919e+03 1.535414113526138769e+00
1.739722473144531250e+03 2.784855793350059230e+03 1.534435850595552209e+00
1.739743347167968750e+03 2.795960435455508559e+03 1.536970701833140662e+00
1.739764160156250000e+03 2.808811453445765892e+03 1.541095842756273537e+00
1.739784973144531250e+03 2.820086755675382847e+03 1.543398640296557600e+00
1.739805847167968750e+03 2.811781189366822673e+03 1.544111461253024009e+00
1.739826660156250000e+03 2.810524561058990002e+03 1.543156170628709578e+00
1.739847473144531250e+03 2.808715006931019161e+03 1.541958480572854784e+00
1.739868347167968750e+03 2.804353972471781162e+03 1.540662137526013664e+00
1.739889160156250000e+03 2.809263017743879118e+03 1.541799986289852376e+00
1.739909973144531250e+03 2.814314219041142678e+03 1.543610490062741869e+00
1.739930847167968750e+03 2.819474421624251590e+03 1.544820403613959670e+00
1.739951660156250000e+03 2.832508962750903720e+03 1.547970778630572308e+00
1.739972473144531250e+03 2.839198901910326185e+03 1.553376685152884074e+00
1.739993347167968750e+03 2.839538598665342306e+03 1.550625348842570750e+00
1.740014160156250000e+03 2.850514216039268831e+03 1.554416575380063392e+00
1.740034973144531250e+03 2.865956880235751214e+03 1.557584201379757616e+00
1.740055847167968750e+03 2.864651680132927140e+03 1.558838330345719170e+00
1.740076660156250000e+03 2.856548473267619556e+03 1.556884899620946561e+00
1.740097473144531250e+03 2.852466905993537694e+03 1.557932701562248390e+00
1.740118347167968750e+03 2.850700726514166035e+03 1.555007134939426772e+00
1.740139160156250000e+03 2.851052042484423055e+03 1.556502466520272243e+00
1.740159973144531250e+03 2.841783659038319001e+03 1.552359366566359311e+00
1.740180847167968750e+03 2.829585877833116228e+03 1.552924071426417418e+00
1.740201660156250000e+03 2.821733136879223366e+03 1.547396793405839910e+00
1.740222473144531250e+03 2.812674068997350332e+03 1.544659579034535879e+00
1.740243347167968750e+03 2.804230962372432259e+03 1.542572047747350794e+00
1.740264160156250000e+03 2.794364535983901533e+03 1.540254624978830256e+00
1.740284973144531250e+03 2.787298461835160651e+03 1.540154548915756871e+00
1.740305847167968750e+03 2.779848004081988620e+03 1.538000912208435489e+00
1.740326660156250000e+03 2.774354885950742755e+03 1.536319049621205357e+00
1.740347473144531250e+03 2.768235628143727354e+03 1.537071450527824235e+00
1.740368347167968750e+03 2.763912579328663469e+03 1.534612039875322242e+00
1.740389160156250000e+03 2.761154414558901863e+03 1.534293983325052402e+00
1.740409973144531250e+03 2.759017634654685025e+03 1.535288720081669167e+00
1.740430847167968750e+03 2.760898237485025675e+03 1.534084343815893314e+00
1.740451660156250000e+03 2.754429189012209463e+03 1.532381068183975570e+00
1.740472473144531250e+03 2.755626099866379263e+03 1.535928391267576743e+00
1.740493347167968750e+03 2.756832836609241440e+03 1.533341516942838823e+00
1.740514160156250000e+03 2.758289202893296533e+03 1.535016856768868010e+00
1.740534973144531250e+03 2.758036297140257830e+03 1.536501074589788907e+00
1.740555847167968750e+03 2.757276210510478450e+03 1.533859287462823850e+00
1.740576660156250000e+03 2.761387270452987650e+03 1.535872663524555204e+00
1.740597473144531250e+03 2.764578939202524907e+03 1.536304927430621525e+00
1.740618347167968750e+03 2.765517319043632597e+03 1.536554064166016476e+00
1.740639160156250000e+03 2.766167591347982579e+03 1.537219653118048424e+00
1.740659973144531250e+03 2.764726222432216218e+03 1.535772224296511501e+00
1.740680847167968750e+03 2.772875556712379876e+03 1.538756751658473254e+00
1.740701660156250000e+03 2.772019358703992566e+03 1.538430950887758941e+00
1.740722473144531250e+03 2.775496004563434326e+03 1.538457761356412101e+00
1.740743347167968750e+03 2.783712124324383694e+03 1.540573849709085064e+00
1.740764160156250000e+03 2.791666401533772387e+03 1.543255434081995503e+00
1.740784973144531250e+03 2.799546036829362038e+03 1.545561184365902285e+00
1.740805847167968750e+03 2.804837177548203726e+03 1.548045553572131805e+00
1.740826660156250000e+03 2.808749338750295919e+03 1.551330776524509902e+00
1.740847473144531250e+03 2.818085855905482731e+03 1.550993705436678916e+00
1.740868347167968750e+03 2.827131865424153148e+03 1.552899276326237032e+00
1.740889160156250000e+03 2.836236574508361628e+03 1.554600852200289207e+00
1.740909973144531250e+03 2.841845924062611175e+03 1.555743601574215429e+00
1.740930847167968750e+03 2.852817232504949970e+03 1.559256658860655342e+00
1.740951660156250000e+03 2.864940809972372335e+03 1.562930619982546787e+00
1.740972473144531250e+03 2.861097023496011843e+03 1.559772246681333296e+00
1.740993347167968750e+03 2.858189609681010097e+03 1.559020555229798211e+00
1.741014160156250000e+03 2.857387583693021497e+03 1.559047241013926000e+00
1.741034973144531250e+03 2.863775976581698160e+03 1.561203151393977029e+00
1.741055847167968750e+03 2.867291494163033349e+03 1.563166285552644696e+00
1.741076660156250000e+03 2.869712772571343521e+03 1.563318877217707792e+00
1.741097473144531250e+03 2.872230543958574344e+03 1.565033803702711612e+00
1.741118347167968750e+03 2.883844769668840399e+03 1.567678111176864508e+00
1.741139160156250000e+03 2.890138424609558570e+03 1.568547029776981905e+00
1.741159973144531250e+03 2.886616133949471077e+03 1.567553245333687784e+00
1.741180847167968750e+03 2.878561249989671069e+03 1.565873890355422571e+00
1.741201660156250000e+03 2.879297732526006257e+03 1.565220486279666590e+00
1.741222473144531250e+03 2.882076711592918855e+03 1.566177846185796030e+00
1.741243347167968750e+03 2.892834545109947157e+03 1.567898845397302177e+00
1.741264160156250000e+03 2.891150543315522555e+03 1.567536970977159827e+00
1.741284973144531250e+03 2.891553009454661151e+03 1.567253435446022136e+00
1.741305847167968750e+03 2.892269337632213592e+03 1.568432721884883252e+00
1.741326660156250000e+03 2.889117817525529063e+03 1.566906475759825446e+00
1.741347473144531250e+03 2.883583837186961773e+03 1.566419339779316022e+00
1.741368347167968750e+03 2.875534808015218914e+03 1.564531074325047344e+00
1.741389160156250000e+03 2.869579799806034316e+03 1.563517658710944058e+00
1.741409973144531250e+03 2.868114028017567307e+03 1.563567369196008139e+00
1.741430847167968750e+03 2.869171402935404330e+03 1.567328659500645260e+00
1.741451660156250000e+03 2.860831609986801141e+03 1.560854159431940946e+00
1.741472473144531250e+03 2.851635392262110145e+03 1.559910803347821284e+00
1.741493347167968750e+03 2.835021299544532667e+03 1.556398839612188612e+00
1.741514160156250000e+03 2.828696618689791649e+03 1.555084561198334603e+00
1.741534973144531250e+03 2.821146826383924235e+03 1.553523178792021620e+00
1.741555847167968750e+03 2.811494267626920191e+03 1.550983559890870556e+00
1.741576660156250000e+03 2.808709189802762012e+03 1.550987940930156572e+00
1.741597473144531250e+03 2.806558432218375856e+03 1.551089162549801115e+00
1.741618347167968750e+03 2.802878142427006878e+03 1.551682678669973336e+00
1.741639160156250000e+03 2.803980612535713590e+03 1.549996819031435491e+00
1.741659973144531250e+03 2.803327204806846112e+03 1.549345105780316478e+00
1.741680847167968750e+03 2.807892321805853044e+03 1.551542618884419023e+00
1.741701660156250000e+03 2.813610440184252639e+03 1.551675533852540756e+00
1.741722473144531250e+03 2.817493381356264763e+03 1.552607309192581164e+00
1.741743347167968750e+03 2.827741152141275961e+03 1.556190109632533014e+00
1.741764160156250000e+03 2.831716310227825943e+03 1.557410151674548660e+00
1.741784973144531250e+03 2.834960380477290983e+03 1.557412524514584895e+00
1.741805847167968750e+03 2.836715732809910151e+03 1.559365064937155765e+00
1.741826660156250000e+03 2.835832845747027932e+03 1.559021855120983568e+00
1.741847473144531250e+03 2.833138763299319180e+03 1.558866625157295793e+00
1.741868347167968750e+03 2.826769771248181769e+03 1.559261169559949201e+00
1.741889160156250000e+03 2.819043302707357270e+03 1.555097362990538690e+00
1.741909973144531250e+03 2.807302589758639897e+03 1.552084425684738589e+00
1.741930847167968750e+03 2.799632518750801410e+03 1.549923061184073747e+00
1.741951660156250000e+03 2.790548917963571057e+03 1.547388165058081411e+00
1.741972473144531250e+03 2.779398262100834472e+03 1.544302911623597563e+00
1.741993347167968750e+03 2.774877431987215459e+03 1.544210894891896668e+00
1.742014160156250000e+03 2.774101825224599452e+03 1.543654895277672301e+00
1.742034973144531250e+03 2.767840253557124470e+03 1.542814222879203001e+00
1.742055847167968750e+03 2.767353436722318747e+03 1.543319469139712297e+00
1.742076660156250000e+03 2.760426599327570784e+03 1.541613483370781745e+00
1.742097473144531250e+03 2.753676269350799430e+03 1.539465527120336130e+00
1.742118347167968750e+03 2.749098717446245246e+03 1.539102234303273642e+00
1.742139160156250000e+03 2.743034137519389333e+03 1.538885813219200260e+00
