1.382057898280893824e+03 2.972491283963317983e+03 1.769846570213174486e+00
1.382078731895916007e+03 2.974778323176505182e+03 1.760396389214319290e+00
1.382099565509540980e+03 2.972008400024320963e+03 1.754318698568087864e+00
1.382120399122233948e+03 2.972413000400052169e+03 1.748884458573958689e+00
1.382141232733995821e+03 2.973779527948535360e+03 1.744405728448437998e+00
1.382162066344827053e+03 2.974172274578556880e+03 1.738062469773232532e+00
1.382182899953795186e+03 2.976129067626592132e+03 1.729588062767277945e+00
1.382203733561832905e+03 2.975989442407440947e+03 1.716916580279932214e+00
1.382224567168007070e+03 2.973620844751231743e+03 1.706362106496967845e+00
1.382245400773249003e+03 2.977989073353167896e+03 1.697548512368133089e+00
1.382266234376630109e+03 2.976012082480138815e+03 1.689426170531002747e+00
1.382287067978614004e+03 2.974189825968263449e+03 1.682458906649638486e+00
1.382307901578734800e+03 2.969696562758586879e+03 1.676429178673282783e+00
1.382328735176992950e+03 2.974208496909185214e+03 1.670144799059665397e+00
1.382349568773388000e+03 2.970768481586216694e+03 1.662065409023935292e+00
1.382370402368385840e+03 2.976443216547448174e+03 1.657745621722748641e+00
1.382391235961522852e+03 2.973615983748035887e+03 1.649792516552159860e+00
1.382432903141275347e+03 2.973637645941546907e+03 1.642464614556673030e+00
1.382474570313577487e+03 2.971378737523040400e+03 1.637788263821054802e+00
1.382495403896468815e+03 2.977192933402042399e+03 1.638128142690427502e+00
1.382516237477497043e+03 2.975330778098955307e+03 1.637291564488370321e+00
1.383703748369104005e+03 2.971588968931938780e+03 1.636684808857130413e+00
1.383724581845359808e+03 2.975536421589561087e+03 1.634541959969072256e+00
1.383745415320217944e+03 2.972597324973453851e+03 1.635070116132017359e+00
1.383766248793680006e+03 2.974185401408477901e+03 1.636131162939734818e+00
1.383787082265743493e+03 2.975805827001927810e+03 1.634694598078061611e+00
1.383807915736409541e+03 2.973750804457960839e+03 1.635110725246620156e+00
1.383828749206144948e+03 2.973473549512917998e+03 1.634494991529369834e+00
1.383849582674483827e+03 2.976635859320707368e+03 1.634527957097200890e+00
1.383870416140960970e+03 2.973981748137778141e+03 1.634041939345436401e+00
1.383891249606971996e+03 2.976939294295940726e+03 1.635952717911587362e+00
1.383912083071119469e+03 2.969252453242032971e+03 1.634342334778284833e+00
1.383932916534336073e+03 2.972569423251726676e+03 1.634440874044974956e+00
1.383953749995690032e+03 2.974492854948806325e+03 1.635362887460040326e+00
1.383974583456577875e+03 2.971015725497753010e+03 1.634420014266613874e+00
1.383995416915603073e+03 2.973557525097501639e+03 1.634867274178827046e+00
1.384016250373697858e+03 2.974161577752372523e+03 1.634388651161731598e+00
1.384037083830860411e+03 2.976448961670585959e+03 1.634715891893968598e+00
1.384057917286161000e+03 2.974459159375778654e+03 1.634770729485385043e+00
1.384078750740529813e+03 2.973687182864473925e+03 1.633747690866089064e+00
1.384099584193967985e+03 2.972112048974111076e+03 1.634177189776386818e+00
1.384120417646009173e+03 2.973057917720735986e+03 1.633830870864684703e+00
1.384141251096653377e+03 2.973464613737332002e+03 1.635976327109270434e+00
1.384162084546365350e+03 2.973480111057144313e+03 1.633734702729668475e+00
1.384182917995145544e+03 2.973249063367070903e+03 1.635328189214014794e+00
1.384203751442529210e+03 2.973374992338496213e+03 1.634969135774713367e+00
1.384224584888516802e+03 2.971814388353926915e+03 1.637458069825050710e+00
1.384245418333573070e+03 2.973572167708301549e+03 1.633952860536286078e+00
1.384266251777697562e+03 2.970853002350976567e+03 1.634881274144424079e+00
1.384349585542088789e+03 2.974292720279327114e+03 1.636676578388125636e+00
1.384370418980625800e+03 2.975024351170768568e+03 1.634205566142986621e+00
1.384391252418230579e+03 2.972783888939373810e+03 1.634643768909899819e+00
1.384412085854438374e+03 2.974449995373397996e+03 1.634014143776349792e+00
1.384432919289250094e+03 2.969643267887896855e+03 1.633195603979932020e+00
1.384453752723595471e+03 2.972388935948370545e+03 1.633495060381092490e+00
1.384474586156543864e+03 2.973116107555090366e+03 1.633916819081263849e+00
1.384495419588561163e+03 2.972676537591316446e+03 1.635022433765737748e+00
1.384516253019181477e+03 2.977048219924798104e+03 1.634939460216866536e+00
1.384537086448870014e+03 2.971173664994313185e+03 1.634354078111524222e+00
1.384557919877628137e+03 2.971188942467970719e+03 1.633325304608496786e+00
1.384578753305454939e+03 2.973276130769871088e+03 1.633712885346763288e+00
1.384599586732349962e+03 2.973648231580860738e+03 1.634879961652742297e+00
1.384620420157848002e+03 2.974064313920843233e+03 1.634783417708578712e+00
1.384641253582880381e+03 2.973599121199305955e+03 1.634930637649850693e+00
1.384662087006514867e+03 2.977135061920620046e+03 1.634588854129960911e+00
1.384682920428754187e+03 2.973463541455270388e+03 1.634811856471805491e+00
1.384703753850527391e+03 2.975486996337995606e+03 1.634551878597401364e+00
1.384724587271368819e+03 2.972589630576953823e+03 1.635065887476826019e+00
1.384745420690814171e+03 2.972125289858599899e+03 1.633039467838630188e+00
1.384766254109326383e+03 2.970029832306292064e+03 1.632793152616946797e+00
1.384787087526908181e+03 2.971694177224581381e+03 1.633498928213337198e+00
1.384807920943558656e+03 2.972471881353864319e+03 1.634356412180128393e+00
1.384828754359276900e+03 2.975360969454648057e+03 1.634905700880663781e+00
1.384849587774065185e+03 2.973548549466412624e+03 1.634341021853796372e+00
1.384870421187921465e+03 2.972652728001855849e+03 1.633310561443064968e+00
1.384891254600845969e+03 2.972802178255562467e+03 1.633379605020611969e+00
1.384912088012375079e+03 2.971999647439086402e+03 1.633304868501985974e+00
1.384932921423438074e+03 2.975414261511790755e+03 1.634547211015096924e+00
1.384953754833104085e+03 2.971530060337365285e+03 1.633783663086938676e+00
1.384974588242303980e+03 2.976200609177107253e+03 1.633584529024258103e+00
1.384995421650106437e+03 2.971524902343750000e+03 1.635514136971391697e+00
1.385016255056978025e+03 2.970992320233646751e+03 1.634633923766352970e+00
1.385037088463383952e+03 2.972992167146233442e+03 1.633701940061644597e+00
1.385057921868393350e+03 2.973967946006444890e+03 1.634489448580988213e+00
1.385078755272470971e+03 2.972355127313929188e+03 1.633015962180469849e+00
1.385099588676083840e+03 2.972788961700895015e+03 1.633429378812637056e+00
1.385120422078298361e+03 2.974501113139274366e+03 1.635603203633735347e+00
1.385141255479582014e+03 2.974158052248103559e+03 1.636068210280422708e+00
1.385162088880400006e+03 2.977273311064133395e+03 1.635458595402525361e+00
1.385203755678776815e+03 2.973027010631367375e+03 1.633997655892529099e+00
1.385224589076336088e+03 2.973003153092482989e+03 1.633939655156179338e+00
1.385245422473427880e+03 2.974798442895339576e+03 1.633538335793450536e+00
1.385266255869124052e+03 2.973865045859768998e+03 1.633271367331369905e+00
1.385287089264354108e+03 2.973063646046880876e+03 1.634029172410472075e+00
1.385307922658652842e+03 2.975883798509776170e+03 1.635694597605290124e+00
1.385328756052021163e+03 2.974110761046308653e+03 1.634646977684613756e+00
1.385349589444456342e+03 2.974749496580397135e+03 1.633876180292765046e+00
1.385370422835961108e+03 2.973342861127245669e+03 1.634973875064539062e+00
1.385391256226535006e+03 2.974356285538366592e+03 1.634242330676998201e+00
1.385412089616177127e+03 2.974122341509500075e+03 1.633600729184450318e+00
1.385432923005354041e+03 2.973724635849015158e+03 1.633535635674780551e+00
1.385453756393133972e+03 2.972535836950262365e+03 1.633128888446369942e+00
1.385474589780447332e+03 2.974421652318050292e+03 1.633110055778442593e+00
1.385495423166364162e+03 2.974003817934403742e+03 1.634093662649842793e+00
1.385516256551814877e+03 2.974647691233718433e+03 1.633396026160706560e+00
1.385537089936336088e+03 2.971880965641697003e+03 1.633946805043740236e+00
1.385557923319925067e+03 2.973669406249314761e+03 1.633377342539481303e+00
1.385578756703047929e+03 2.974522442558752573e+03 1.633046840661701804e+00
1.385599590084773354e+03 2.975265969450340435e+03 1.633215530519921854e+00
1.385620423466033117e+03 2.974024200629065945e+03 1.634238099879879558e+00
1.385641256845896805e+03 2.973803228589431455e+03 1.633477180660185768e+00
1.385662090225294833e+03 2.975062287533972267e+03 1.637729305490047471e+00
1.385682923603761083e+03 2.973110601021343882e+03 1.633292825676626370e+00
1.385703756981762126e+03 2.972019112022204808e+03 1.632849222892774677e+00
1.385724590358365504e+03 2.974641960299015409e+03 1.633359461529965140e+00
1.385745423734502992e+03 2.975257638471476639e+03 1.633414490623277260e+00
1.385766257109709841e+03 2.974916059385970584e+03 1.634282741532018024e+00
1.385787090483986503e+03 2.976464754691311555e+03 1.634718808833451220e+00
1.385807923857331389e+03 2.974011384256907149e+03 1.633454921958644945e+00
1.385828757229743587e+03 2.973950575554473744e+03 1.633083850270637738e+00
1.385849590601690579e+03 2.971512448712961032e+03 1.632640263722584306e+00
1.385974590815212196e+03 2.972423861181530810e+03 1.634095997090412533e+00
1.385995424181106046e+03 2.971520041647615017e+03 1.634209067562812256e+00
1.386016257546534007e+03 2.977236043030968631e+03 1.635593145612020072e+00
1.386037090911031100e+03 2.972889577009406366e+03 1.634595126030816692e+00
1.386057924274596189e+03 2.974497981533161692e+03 1.634505858570987513e+00
1.386078757637229955e+03 2.972784786401511610e+03 1.634038948243906386e+00
1.386099590998931944e+03 2.971142080606916352e+03 1.634849992805964103e+00
1.386120424360169181e+03 2.972922817970325468e+03 1.634070609870143187e+00
1.386141257720475096e+03 2.975304118623322211e+03 1.634472017344493322e+00
1.386162091080315349e+03 2.974542794422416591e+03 1.635161248284659363e+00
1.386182924438759528e+03 2.973852923519498745e+03 1.634106064327167651e+00
1.386203757796736454e+03 2.973033883053591126e+03 1.635742697644509969e+00
1.386224591153782058e+03 2.973019039653830987e+03 1.635549560136506431e+00
1.386245424510362000e+03 2.973695410997939689e+03 1.636823919372448977e+00
1.386266257866011529e+03 2.975499682343012864e+03 1.635694889124939433e+00
1.386287091220729053e+03 2.975156975123410575e+03 1.635235462557417474e+00
1.386307924574516164e+03 2.974850775203048670e+03 1.636107191668689120e+00
1.386328757927836477e+03 2.973269699517468780e+03 1.634073819770349933e+00
1.386349591280225013e+03 2.973144227504108585e+03 1.634500607392112670e+00
1.386370424631683363e+03 2.975440096292641556e+03 1.636172911457818513e+00
1.386391257982676052e+03 2.974037891570450938e+03 1.634597751470540983e+00
1.386412091332272666e+03 2.971653097266867007e+03 1.634863044998974946e+00
1.386432924681867917e+03 2.974385982968946792e+03 1.634694014681941310e+00
1.386453758030066183e+03 2.976050930087255438e+03 1.635385484661387778e+00
1.386474591377798788e+03 2.972997090295702492e+03 1.635929618459404988e+00
1.386495424724600070e+03 2.973200432320070831e+03 1.635020100647911034e+00
1.386516258070936601e+03 2.972284550021253381e+03 1.636626393482416564e+00
1.386537091416340900e+03 2.974845566249104650e+03 1.636478816178810858e+00
1.386557924760813421e+03 2.973080755232909269e+03 1.634553410144940822e+00
1.386578758104355074e+03 2.975765727494746898e+03 1.635282847119050365e+00
1.386599591447431067e+03 2.972985254235722095e+03 1.634389307604977137e+00
1.386620424789577100e+03 2.976637622386250314e+03 1.634762635222587024e+00
1.386641258131257018e+03 2.972361426597523405e+03 1.635217674767512452e+00
1.386662091472005159e+03 2.974885191065100571e+03 1.634731424536777444e+00
1.386682924811821522e+03 2.977427849389086532e+03 1.635447005782187935e+00
1.386703758151171542e+03 2.972168331266832411e+03 1.634741633705190766e+00
1.386724591489125942e+03 2.973512972550282939e+03 1.635314120177594921e+00
1.386745424827080114e+03 2.972609264531741701e+03 1.634273258930135642e+00
